Reporting country,Reference period,Undertaking type,Value,Item name,Item code,"Number of submissions (per reporting country, reference date and undertaking type)",Date of extraction (yyyymmdd)
SWEDEN,2023 Q2,Other undertakings,345.14184,"Property, plant & equipment held for own use",R0060,14,20250930
SWEDEN,2023 Q2,Other undertakings,89877.906695,Investments (other than assets held for index-linked and unit-linked contracts),R0070,14,20250930
SWEDEN,2023 Q2,Other undertakings,2982.443831,Property (other than for own use),R0080,14,20250930
SWEDEN,2023 Q2,Other undertakings,7566.916497,"Holdings in related undertakings, including participations",R0090,14,20250930
SWEDEN,2023 Q2,Other undertakings,16176.876927,Equities,R0100,14,20250930
SWEDEN,2023 Q2,Other undertakings,14940.516123,Equities - listed,R0110,14,20250930
SWEDEN,2023 Q2,Other undertakings,1236.360804,Equities - unlisted,R0120,14,20250930
SWEDEN,2023 Q2,Other undertakings,34119.641195,Bonds,R0130,14,20250930
SWEDEN,2023 Q2,Other undertakings,14149.122388,Government Bonds,R0140,14,20250930
SWEDEN,2023 Q2,Other undertakings,19933.943211,Corporate Bonds,R0150,14,20250930
SWEDEN,2023 Q2,Other undertakings,36.575596,Structured notes,R0160,14,20250930
SWEDEN,2023 Q2,Other undertakings,0.0,Collateralised securities,R0170,14,20250930
SWEDEN,2023 Q2,Other undertakings,28311.896605,Collective Investments Undertakings,R0180,14,20250930
SWEDEN,2023 Q2,Other undertakings,573.845499,Derivatives,R0190,14,20250930
SWEDEN,2023 Q2,Other undertakings,132.364111,Deposits other than cash equivalents,R0200,14,20250930
SWEDEN,2023 Q2,Other undertakings,13.922029,Other investments,R0210,14,20250930
SWEDEN,2023 Q2,Other undertakings,106116.870373,Assets held for index-linked and unit-linked contracts,R0220,14,20250930
SWEDEN,2023 Q2,Other undertakings,4073.322901,Loans and mortgages,R0230,14,20250930
SWEDEN,2023 Q2,Other undertakings,2.240378,Loans on policies,R0240,14,20250930
SWEDEN,2023 Q2,Other undertakings,0.0,Loans and mortgages to individuals,R0250,14,20250930
SWEDEN,2023 Q2,Other undertakings,4071.082523,Other loans and mortgages,R0260,14,20250930
SWEDEN,2023 Q2,Other undertakings,93.928496,Reinsurance recoverables from:,R0270,14,20250930
SWEDEN,2023 Q2,Other undertakings,17.186948,Non-life and health similar to non-life,R0280,14,20250930
SWEDEN,2023 Q2,Other undertakings,14.3091,Non-life excluding health,R0290,14,20250930
SWEDEN,2023 Q2,Other undertakings,2.877848,Health similar to non-life,R0300,14,20250930
SWEDEN,2023 Q2,Other undertakings,76.73932,"Life and health similar to life, excluding health and index-linked and unit-linked",R0310,14,20250930
SWEDEN,2023 Q2,Other undertakings,74.582898,Health similar to life,R0320,14,20250930
SWEDEN,2023 Q2,Other undertakings,2.156422,Life excluding health and index-linked and unit-linked,R0330,14,20250930
SWEDEN,2023 Q2,Other undertakings,0.002228,Life index-linked and unit-linked,R0340,14,20250930
SWEDEN,2023 Q2,Other undertakings,0.271714,Deposits to cedants,R0350,14,20250930
SWEDEN,2023 Q2,Other undertakings,107.009273,Insurance and intermediaries receivables,R0360,14,20250930
SWEDEN,2023 Q2,Other undertakings,12.279996,Reinsurance receivables,R0370,14,20250930
SWEDEN,2023 Q2,Other undertakings,1119.560071,"Receivables (trade, not insurance)",R0380,14,20250930
SWEDEN,2023 Q2,Other undertakings,0.0,Own shares (held directly),R0390,14,20250930
SWEDEN,2023 Q2,Other undertakings,0.0,Amounts due in respect of own fund items or initial fund called up but not yet paid in,R0400,14,20250930
SWEDEN,2023 Q2,Other undertakings,2800.541629,Cash and cash equivalents,R0410,14,20250930
SWEDEN,2023 Q2,Other undertakings,212.458923,"Any other assets, not elsewhere shown",R0420,14,20250930
SWEDEN,2023 Q2,Other undertakings,204807.797006,Total assets,R0500,14,20250930
SWEDEN,2023 Q2,Other undertakings,,Liabilities,R0501,14,20250930
SWEDEN,2023 Q2,Other undertakings,451.492359,Technical provisions – non-life,R0510,14,20250930
SWEDEN,2023 Q2,Other undertakings,46.172497,Technical provisions – non-life (excluding health),R0520,14,20250930
SWEDEN,2023 Q2,Other undertakings,0.0,Technical provisions calculated as a whole,R0530,14,20250930
SWEDEN,2023 Q2,Other undertakings,43.817085,Best Estimate,R0540,14,20250930
SWEDEN,2023 Q2,Other undertakings,2.355412,Risk margin,R0550,14,20250930
SWEDEN,2023 Q2,Other undertakings,405.319862,Technical provisions - health (similar to non-life),R0560,14,20250930
SWEDEN,2023 Q2,Other undertakings,0.0,Technical provisions calculated as a whole,R0570,14,20250930
SWEDEN,2023 Q2,Other undertakings,374.046383,Best Estimate,R0580,14,20250930
SWEDEN,2023 Q2,Other undertakings,31.27348,Risk margin,R0590,14,20250930
SWEDEN,2023 Q2,Other undertakings,46174.831869,Technical provisions - life (excluding index-linked and unit-linked),R0600,14,20250930
SWEDEN,2023 Q2,Other undertakings,809.412221,Technical provisions - health (similar to life),R0610,14,20250930
SWEDEN,2023 Q2,Other undertakings,0.0,Technical provisions calculated as a whole,R0620,14,20250930
SWEDEN,2023 Q2,Other undertakings,751.560349,Best Estimate,R0630,14,20250930
SWEDEN,2023 Q2,Other undertakings,57.851872,Risk margin,R0640,14,20250930
SWEDEN,2023 Q2,Other undertakings,45365.419648,Technical provisions – life (excluding health and index-linked and unit-linked),R0650,14,20250930
SWEDEN,2023 Q2,Other undertakings,-0.0,Technical provisions calculated as a whole,R0660,14,20250930
SWEDEN,2023 Q2,Other undertakings,43997.63852,Best Estimate,R0670,14,20250930
SWEDEN,2023 Q2,Other undertakings,1367.781127,Risk margin,R0680,14,20250930
SWEDEN,2023 Q2,Other undertakings,102268.991705,Technical provisions – index-linked and unit-linked,R0690,14,20250930
SWEDEN,2023 Q2,Other undertakings,0.0,Technical provisions calculated as a whole,R0700,14,20250930
SWEDEN,2023 Q2,Other undertakings,101118.78549,Best Estimate,R0710,14,20250930
SWEDEN,2023 Q2,Other undertakings,1150.206216,Risk margin,R0720,14,20250930
SWEDEN,2023 Q2,Other undertakings,,Other technical provisions,R0730,14,20250930
SWEDEN,2023 Q2,Other undertakings,0.0,Contingent liabilities,R0740,14,20250930
SWEDEN,2023 Q2,Other undertakings,234.5701,Provisions other than technical provisions,R0750,14,20250930
SWEDEN,2023 Q2,Other undertakings,39.487925,Pension benefit obligations,R0760,14,20250930
SWEDEN,2023 Q2,Other undertakings,14.655103,Deposits from reinsurers,R0770,14,20250930
SWEDEN,2023 Q2,Other undertakings,100.050981,Deferred tax liabilities,R0780,14,20250930
SWEDEN,2023 Q2,Other undertakings,1370.272618,Derivatives,R0790,14,20250930
SWEDEN,2023 Q2,Other undertakings,2937.839717,Debts owed to credit institutions,R0800,14,20250930
SWEDEN,2023 Q2,Other undertakings,112.007302,Financial liabilities other than debts owed to credit institutions,R0810,14,20250930
SWEDEN,2023 Q2,Other undertakings,269.447532,Insurance & intermediaries payables,R0820,14,20250930
SWEDEN,2023 Q2,Other undertakings,32.230455,Reinsurance payables,R0830,14,20250930
SWEDEN,2023 Q2,Other undertakings,1057.847818,"Payables (trade, not insurance)",R0840,14,20250930
SWEDEN,2023 Q2,Other undertakings,25.411884,Subordinated liabilities,R0850,14,20250930
SWEDEN,2023 Q2,Other undertakings,0.0,Subordinated liabilities not in Basic Own Funds,R0860,14,20250930
SWEDEN,2023 Q2,Other undertakings,25.411884,Subordinated liabilities in Basic Own Funds,R0870,14,20250930
SWEDEN,2023 Q2,Other undertakings,263.295072,"Any other liabilities, not elsewhere shown",R0880,14,20250930
SWEDEN,2023 Q2,Other undertakings,155352.432441,Total liabilities,R0900,14,20250930
SWEDEN,2023 Q2,Other undertakings,49455.364565,Excess of assets over liabilities,R1000,14,20250930
SWEDEN,2023 Q3,Life undertakings,,Assets,R0001,14,20250930
SWEDEN,2023 Q3,Life undertakings,,Goodwill,R0010,14,20250930
SWEDEN,2023 Q3,Life undertakings,,Deferred acquisition costs,R0020,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Intangible assets,R0030,14,20250930
SWEDEN,2023 Q3,Life undertakings,2.346372,Deferred tax assets,R0040,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.800639,Pension benefit surplus,R0050,14,20250930
SWEDEN,2023 Q3,Life undertakings,18.540873,"Property, plant & equipment held for own use",R0060,14,20250930
SWEDEN,2023 Q3,Life undertakings,8891.373756,Investments (other than assets held for index-linked and unit-linked contracts),R0070,14,20250930
SWEDEN,2023 Q3,Life undertakings,2.147408,Property (other than for own use),R0080,14,20250930
SWEDEN,2023 Q3,Life undertakings,1259.252286,"Holdings in related undertakings, including participations",R0090,14,20250930
SWEDEN,2023 Q3,Life undertakings,109.596487,Equities,R0100,14,20250930
SWEDEN,2023 Q3,Life undertakings,107.849466,Equities - listed,R0110,14,20250930
SWEDEN,2023 Q3,Life undertakings,1.74702,Equities - unlisted,R0120,14,20250930
SWEDEN,2023 Q3,Life undertakings,3875.015879,Bonds,R0130,14,20250930
SWEDEN,2023 Q3,Life undertakings,961.523107,Government Bonds,R0140,14,20250930
SWEDEN,2023 Q3,Life undertakings,2908.896058,Corporate Bonds,R0150,14,20250930
SWEDEN,2023 Q3,Life undertakings,4.596714,Structured notes,R0160,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Collateralised securities,R0170,14,20250930
SWEDEN,2023 Q3,Life undertakings,2788.218251,Collective Investments Undertakings,R0180,14,20250930
SWEDEN,2023 Q3,Life undertakings,857.143445,Derivatives,R0190,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Deposits other than cash equivalents,R0200,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Other investments,R0210,14,20250930
SWEDEN,2023 Q3,Life undertakings,82547.001396,Assets held for index-linked and unit-linked contracts,R0220,14,20250930
SWEDEN,2023 Q3,Life undertakings,1178.802512,Loans and mortgages,R0230,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Loans on policies,R0240,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Loans and mortgages to individuals,R0250,14,20250930
SWEDEN,2023 Q3,Life undertakings,1178.802512,Other loans and mortgages,R0260,14,20250930
SWEDEN,2023 Q3,Life undertakings,6.652804,Reinsurance recoverables from:,R0270,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Non-life and health similar to non-life,R0280,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Non-life excluding health,R0290,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Health similar to non-life,R0300,14,20250930
SWEDEN,2023 Q3,Life undertakings,6.605938,"Life and health similar to life, excluding health and index-linked and unit-linked",R0310,14,20250930
SWEDEN,2023 Q3,Life undertakings,4.977805,Health similar to life,R0320,14,20250930
SWEDEN,2023 Q3,Life undertakings,1.628133,Life excluding health and index-linked and unit-linked,R0330,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.046866,Life index-linked and unit-linked,R0340,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Deposits to cedants,R0350,14,20250930
SWEDEN,2023 Q3,Life undertakings,16.239307,Insurance and intermediaries receivables,R0360,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.94553,Reinsurance receivables,R0370,14,20250930
SWEDEN,2023 Q3,Life undertakings,305.616067,"Receivables (trade, not insurance)",R0380,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Own shares (held directly),R0390,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Amounts due in respect of own fund items or initial fund called up but not yet paid in,R0400,14,20250930
SWEDEN,2023 Q3,Life undertakings,1533.086777,Cash and cash equivalents,R0410,14,20250930
SWEDEN,2023 Q3,Life undertakings,286.435848,"Any other assets, not elsewhere shown",R0420,14,20250930
SWEDEN,2023 Q3,Life undertakings,94787.841881,Total assets,R0500,14,20250930
SWEDEN,2023 Q3,Life undertakings,,Liabilities,R0501,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.344426,Technical provisions – non-life,R0510,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Technical provisions – non-life (excluding health),R0520,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Technical provisions calculated as a whole,R0530,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Best Estimate,R0540,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Risk margin,R0550,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.344426,Technical provisions - health (similar to non-life),R0560,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Technical provisions calculated as a whole,R0570,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.334171,Best Estimate,R0580,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.010255,Risk margin,R0590,14,20250930
SWEDEN,2023 Q3,Life undertakings,7519.62615,Technical provisions - life (excluding index-linked and unit-linked),R0600,14,20250930
SWEDEN,2023 Q3,Life undertakings,121.084945,Technical provisions - health (similar to life),R0610,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Technical provisions calculated as a whole,R0620,14,20250930
SWEDEN,2023 Q3,Life undertakings,116.789178,Best Estimate,R0630,14,20250930
SWEDEN,2023 Q3,Life undertakings,4.295767,Risk margin,R0640,14,20250930
SWEDEN,2023 Q3,Life undertakings,7398.541206,Technical provisions – life (excluding health and index-linked and unit-linked),R0650,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Technical provisions calculated as a whole,R0660,14,20250930
SWEDEN,2023 Q3,Life undertakings,7269.626468,Best Estimate,R0670,14,20250930
SWEDEN,2023 Q3,Life undertakings,128.914738,Risk margin,R0680,14,20250930
SWEDEN,2023 Q3,Life undertakings,80587.52954,Technical provisions – index-linked and unit-linked,R0690,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Technical provisions calculated as a whole,R0700,14,20250930
SWEDEN,2023 Q3,Life undertakings,80055.045367,Best Estimate,R0710,14,20250930
SWEDEN,2023 Q3,Life undertakings,532.484173,Risk margin,R0720,14,20250930
SWEDEN,2023 Q3,Life undertakings,,Other technical provisions,R0730,14,20250930
SWEDEN,2023 Q3,Life undertakings,210.82054,Contingent liabilities,R0740,14,20250930
SWEDEN,2023 Q3,Life undertakings,1.468459,Provisions other than technical provisions,R0750,14,20250930
SWEDEN,2023 Q3,Life undertakings,4.205853,Pension benefit obligations,R0760,14,20250930
SWEDEN,2023 Q3,Life undertakings,8.8712,Deposits from reinsurers,R0770,14,20250930
SWEDEN,2023 Q3,Life undertakings,6.612119,Deferred tax liabilities,R0780,14,20250930
SWEDEN,2023 Q3,Life undertakings,767.572999,Derivatives,R0790,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Debts owed to credit institutions,R0800,14,20250930
SWEDEN,2023 Q3,Life undertakings,57.052417,Financial liabilities other than debts owed to credit institutions,R0810,14,20250930
SWEDEN,2023 Q3,Life undertakings,34.871423,Insurance & intermediaries payables,R0820,14,20250930
SWEDEN,2023 Q3,Life undertakings,1.482496,Reinsurance payables,R0830,14,20250930
SWEDEN,2023 Q3,Life undertakings,142.337845,"Payables (trade, not insurance)",R0840,14,20250930
SWEDEN,2023 Q3,Life undertakings,97.897247,Subordinated liabilities,R0850,14,20250930
SWEDEN,2023 Q3,Life undertakings,0.0,Subordinated liabilities not in Basic Own Funds,R0860,14,20250930
SWEDEN,2023 Q3,Life undertakings,97.897247,Subordinated liabilities in Basic Own Funds,R0870,14,20250930
SWEDEN,2023 Q3,Life undertakings,688.771178,"Any other liabilities, not elsewhere shown",R0880,14,20250930
SWEDEN,2023 Q3,Life undertakings,90129.463891,Total liabilities,R0900,14,20250930
SWEDEN,2023 Q3,Life undertakings,4658.37799,Excess of assets over liabilities,R1000,14,20250930
SWEDEN,2023 Q3,Non-Life undertakings,,Assets,R0001,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,,Goodwill,R0010,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,,Deferred acquisition costs,R0020,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,0.163059,Intangible assets,R0030,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,35.845313,Deferred tax assets,R0040,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,94.431115,Pension benefit surplus,R0050,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,458.909724,"Property, plant & equipment held for own use",R0060,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,39897.112951,Investments (other than assets held for index-linked and unit-linked contracts),R0070,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,701.435936,Property (other than for own use),R0080,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,7191.132589,"Holdings in related undertakings, including participations",R0090,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,6174.96257,Equities,R0100,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,2888.95469,Equities - listed,R0110,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,3286.007881,Equities - unlisted,R0120,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,16662.666653,Bonds,R0130,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,3651.83694,Government Bonds,R0140,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,12965.651366,Corporate Bonds,R0150,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,1.629578,Structured notes,R0160,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,43.548769,Collateralised securities,R0170,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,9037.441898,Collective Investments Undertakings,R0180,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,92.180307,Derivatives,R0190,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,30.975158,Deposits other than cash equivalents,R0200,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,6.317839,Other investments,R0210,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,0.0,Assets held for index-linked and unit-linked contracts,R0220,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,1466.959275,Loans and mortgages,R0230,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,8.390861,Loans on policies,R0240,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,0.0,Loans and mortgages to individuals,R0250,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,1458.568414,Other loans and mortgages,R0260,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,3217.971531,Reinsurance recoverables from:,R0270,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,3102.845744,Non-life and health similar to non-life,R0280,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,3005.053783,Non-life excluding health,R0290,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,97.791961,Health similar to non-life,R0300,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,115.125787,"Life and health similar to life, excluding health and index-linked and unit-linked",R0310,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,0.0,Health similar to life,R0320,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,115.125787,Life excluding health and index-linked and unit-linked,R0330,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,0.0,Life index-linked and unit-linked,R0340,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,159.439307,Deposits to cedants,R0350,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,808.866484,Insurance and intermediaries receivables,R0360,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,347.08632,Reinsurance receivables,R0370,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,1471.384571,"Receivables (trade, not insurance)",R0380,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,2.805439,Own shares (held directly),R0390,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,0.0,Amounts due in respect of own fund items or initial fund called up but not yet paid in,R0400,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,1722.578504,Cash and cash equivalents,R0410,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,687.663996,"Any other assets, not elsewhere shown",R0420,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,50371.217589,Total assets,R0500,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,,Liabilities,R0501,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,14045.939576,Technical provisions – non-life,R0510,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,11297.757247,Technical provisions – non-life (excluding health),R0520,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,0.0,Technical provisions calculated as a whole,R0530,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,10760.51758,Best Estimate,R0540,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,537.239667,Risk margin,R0550,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,2748.182329,Technical provisions - health (similar to non-life),R0560,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,0.0,Technical provisions calculated as a whole,R0570,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,2549.338139,Best Estimate,R0580,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,198.84419,Risk margin,R0590,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,2845.480728,Technical provisions - life (excluding index-linked and unit-linked),R0600,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,819.988158,Technical provisions - health (similar to life),R0610,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,0.0,Technical provisions calculated as a whole,R0620,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,802.25883,Best Estimate,R0630,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,17.729328,Risk margin,R0640,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,2025.49257,Technical provisions – life (excluding health and index-linked and unit-linked),R0650,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,0.0,Technical provisions calculated as a whole,R0660,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,1971.593709,Best Estimate,R0670,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,53.898861,Risk margin,R0680,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,0.0,Technical provisions – index-linked and unit-linked,R0690,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,0.0,Technical provisions calculated as a whole,R0700,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,0.0,Best Estimate,R0710,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,0.0,Risk margin,R0720,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,,Other technical provisions,R0730,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,26.692654,Contingent liabilities,R0740,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,150.077556,Provisions other than technical provisions,R0750,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,36.126982,Pension benefit obligations,R0760,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,969.944608,Deposits from reinsurers,R0770,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,1331.591567,Deferred tax liabilities,R0780,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,89.98568,Derivatives,R0790,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,5.928369,Debts owed to credit institutions,R0800,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,129.40082,Financial liabilities other than debts owed to credit institutions,R0810,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,324.872697,Insurance & intermediaries payables,R0820,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,499.734285,Reinsurance payables,R0830,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,1784.476415,"Payables (trade, not insurance)",R0840,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,0.867115,Subordinated liabilities,R0850,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,0.0,Subordinated liabilities not in Basic Own Funds,R0860,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,0.867115,Subordinated liabilities in Basic Own Funds,R0870,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,802.122853,"Any other liabilities, not elsewhere shown",R0880,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,23043.241903,Total liabilities,R0900,87,20250930
SWEDEN,2023 Q3,Non-Life undertakings,27327.975687,Excess of assets over liabilities,R1000,87,20250930
SWEDEN,2023 Q3,Other undertakings,,Assets,R0001,14,20250930
SWEDEN,2023 Q3,Other undertakings,,Goodwill,R0010,14,20250930
SWEDEN,2023 Q3,Other undertakings,,Deferred acquisition costs,R0020,14,20250930
SWEDEN,2023 Q3,Other undertakings,0.0,Intangible assets,R0030,14,20250930
SWEDEN,2023 Q3,Other undertakings,36.038698,Deferred tax assets,R0040,14,20250930
SWEDEN,2023 Q3,Other undertakings,11.10144,Pension benefit surplus,R0050,14,20250930
SWEDEN,2023 Q3,Other undertakings,353.890153,"Property, plant & equipment held for own use",R0060,14,20250930
SWEDEN,2023 Q3,Other undertakings,89832.421705,Investments (other than assets held for index-linked and unit-linked contracts),R0070,14,20250930
SWEDEN,2023 Q3,Other undertakings,3019.788305,Property (other than for own use),R0080,14,20250930
SWEDEN,2023 Q3,Other undertakings,7735.887852,"Holdings in related undertakings, including participations",R0090,14,20250930
SWEDEN,2023 Q3,Other undertakings,15233.697672,Equities,R0100,14,20250930
SWEDEN,2023 Q3,Other undertakings,14030.086333,Equities - listed,R0110,14,20250930
SWEDEN,2023 Q3,Other undertakings,1203.611339,Equities - unlisted,R0120,14,20250930
SWEDEN,2023 Q3,Other undertakings,34476.120092,Bonds,R0130,14,20250930
SWEDEN,2023 Q3,Other undertakings,14277.253196,Government Bonds,R0140,14,20250930
SWEDEN,2023 Q3,Other undertakings,20165.090327,Corporate Bonds,R0150,14,20250930
SWEDEN,2023 Q3,Other undertakings,33.776569,Structured notes,R0160,14,20250930
SWEDEN,2023 Q3,Other undertakings,0.0,Collateralised securities,R0170,14,20250930
SWEDEN,2023 Q3,Other undertakings,28430.713944,Collective Investments Undertakings,R0180,14,20250930
SWEDEN,2023 Q3,Other undertakings,830.643986,Derivatives,R0190,14,20250930
SWEDEN,2023 Q3,Other undertakings,91.783337,Deposits other than cash equivalents,R0200,14,20250930
SWEDEN,2023 Q3,Other undertakings,13.786518,Other investments,R0210,14,20250930
SWEDEN,2023 Q3,Other undertakings,105096.823039,Assets held for index-linked and unit-linked contracts,R0220,14,20250930
SWEDEN,2023 Q3,Other undertakings,4168.869921,Loans and mortgages,R0230,14,20250930
SWEDEN,2023 Q3,Other undertakings,2.194765,Loans on policies,R0240,14,20250930
SWEDEN,2023 Q3,Other undertakings,0.0,Loans and mortgages to individuals,R0250,14,20250930
SWEDEN,2023 Q3,Other undertakings,4166.675157,Other loans and mortgages,R0260,14,20250930
SWEDEN,2023 Q3,Other undertakings,96.334078,Reinsurance recoverables from:,R0270,14,20250930
SWEDEN,2023 Q3,Other undertakings,18.237045,Non-life and health similar to non-life,R0280,14,20250930
SWEDEN,2023 Q3,Other undertakings,15.252122,Non-life excluding health,R0290,14,20250930
SWEDEN,2023 Q3,Other undertakings,2.984923,Health similar to non-life,R0300,14,20250930
SWEDEN,2023 Q3,Other undertakings,78.094725,"Life and health similar to life, excluding health and index-linked and unit-linked",R0310,14,20250930
SWEDEN,2023 Q3,Other undertakings,75.9155,Health similar to life,R0320,14,20250930
SWEDEN,2023 Q3,Other undertakings,2.179225,Life excluding health and index-linked and unit-linked,R0330,14,20250930
SWEDEN,2023 Q3,Other undertakings,0.002308,Life index-linked and unit-linked,R0340,14,20250930
SWEDEN,2023 Q3,Other undertakings,0.278758,Deposits to cedants,R0350,14,20250930
SWEDEN,2023 Q3,Other undertakings,94.305597,Insurance and intermediaries receivables,R0360,14,20250930
SWEDEN,2023 Q3,Other undertakings,10.866305,Reinsurance receivables,R0370,14,20250930
SWEDEN,2023 Q3,Other undertakings,1704.578839,"Receivables (trade, not insurance)",R0380,14,20250930
SWEDEN,2023 Q3,Other undertakings,0.0,Own shares (held directly),R0390,14,20250930
